"ID","shape","outlierType","outlierPosition","choice","success","rt","majorityOfMostRegularShapes","rot1","rot2","rot3","rot4","rot5","rot6","dil1","dil2","dil3","dil4","dil5","dil6","usedTouchscreen","population","age","classe"
"ARIELLE","rectangle",3,4,3,0,1750,FALSE,"4","5","6","3","2","1","5","6","2","4","1","3",TRUE,"baboons",NA,NA
"ARIELLE","hinge",3,1,4,0,2930,FALSE,"5","2","1","6","3","4","5","6","3","1","4","2",TRUE,"baboons",NA,NA
"ARIELLE","hinge",2,4,5,1,750,TRUE,"1","4","3","6","2","5","4","6","5","1","2","3",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",0,4,5,1,2199,TRUE,"4","1","3","2","6","5","5","4","2","3","6","1",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",1,4,1,0,2078,TRUE,"1","6","4","3","2","5","5","2","4","3","1","6",TRUE,"baboons",NA,NA
"ARIELLE","random",2,2,6,0,1348,FALSE,"3","5","2","1","4","6","2","4","6","5","3","1",TRUE,"baboons",NA,NA
"ARIELLE","kite",1,4,4,0,1191,FALSE,"4","3","2","1","6","5","6","3","2","1","5","4",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",3,3,5,0,1609,TRUE,"3","5","4","2","6","1","2","1","3","5","4","6",TRUE,"baboons",NA,NA
"ARIELLE","random",1,2,4,0,2258,TRUE,"2","1","6","5","4","3","5","1","3","6","4","2",TRUE,"baboons",NA,NA
"ARIELLE","random",0,3,4,1,2691,TRUE,"1","3","6","4","5","2","6","2","5","4","3","1",TRUE,"baboons",NA,NA
"ARIELLE","random",3,5,4,0,4551,TRUE,"3","6","1","4","2","5","3","2","1","5","4","6",TRUE,"baboons",NA,NA
"ARIELLE","losange",2,5,4,0,2781,FALSE,"6","3","5","4","2","1","3","4","5","2","6","1",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",1,0,4,0,2969,TRUE,"4","5","6","1","2","3","5","4","1","6","3","2",TRUE,"baboons",NA,NA
"ARIELLE","hinge",1,0,4,0,2887,FALSE,"1","4","2","5","3","6","1","3","6","5","2","4",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",3,5,2,0,2031,FALSE,"3","6","2","5","1","4","2","3","5","1","6","4",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",1,0,4,0,2219,FALSE,"5","3","1","4","6","2","2","3","6","5","4","1",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",0,1,5,0,789,FALSE,"6","4","2","5","1","3","6","5","3","2","1","4",TRUE,"baboons",NA,NA
"ARIELLE","kite",2,1,2,1,3027,TRUE,"5","2","3","6","4","1","1","3","6","4","2","5",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",3,3,4,1,2750,TRUE,"6","2","1","4","3","5","1","5","2","4","3","6",TRUE,"baboons",NA,NA
"ARIELLE","hinge",1,3,5,0,4000,TRUE,"3","4","2","6","1","5","2","6","1","5","3","4",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",1,4,2,0,3070,TRUE,"6","4","3","1","2","5","5","4","6","1","2","3",TRUE,"baboons",NA,NA
"ARIELLE","hinge",0,0,4,0,2328,FALSE,"3","4","2","5","1","6","3","6","1","2","4","5",TRUE,"baboons",NA,NA
"ARIELLE","hinge",2,5,4,0,3531,FALSE,"5","6","4","1","2","3","3","4","6","2","5","1",TRUE,"baboons",NA,NA
"ARIELLE","square",1,0,5,0,2852,FALSE,"4","2","1","5","6","3","5","3","1","2","6","4",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",1,1,5,0,3391,FALSE,"2","4","5","1","6","3","4","3","6","5","1","2",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",2,0,1,1,1672,FALSE,"5","2","3","1","4","6","1","6","2","3","4","5",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",0,4,2,0,2000,TRUE,"6","1","4","3","2","5","2","1","5","6","3","4",TRUE,"baboons",NA,NA
"ARIELLE","random",2,5,4,0,3000,TRUE,"3","1","2","5","6","4","1","6","3","5","4","2",TRUE,"baboons",NA,NA
"ARIELLE","kite",1,5,6,1,1199,TRUE,"2","5","1","6","4","3","1","2","6","4","3","5",TRUE,"baboons",NA,NA
"ARIELLE","square",0,4,5,1,1492,TRUE,"3","2","5","4","6","1","4","5","1","3","2","6",TRUE,"baboons",NA,NA
"ARIELLE","kite",3,0,1,1,2051,FALSE,"4","6","2","5","3","1","2","4","3","6","1","5",TRUE,"baboons",NA,NA
"ARIELLE","square",2,3,3,0,1629,TRUE,"2","5","6","1","4","3","4","3","6","5","1","2",TRUE,"baboons",NA,NA
"ARIELLE","losange",0,4,5,1,2520,TRUE,"1","5","4","3","6","2","4","1","3","6","2","5",TRUE,"baboons",NA,NA
"ARIELLE","kite",3,3,4,1,3141,TRUE,"5","1","4","6","3","2","6","4","1","3","2","5",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",3,2,1,0,2500,FALSE,"4","3","1","6","2","5","5","1","6","3","2","4",TRUE,"baboons",NA,NA
"ARIELLE","kite",0,3,3,0,3473,TRUE,"4","1","6","3","5","2","1","3","6","4","5","2",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",3,0,2,0,3668,FALSE,"5","1","6","4","3","2","6","2","4","1","5","3",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",0,2,4,0,1570,FALSE,"1","5","2","6","3","4","6","5","3","2","4","1",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",3,2,4,0,2109,TRUE,"2","3","1","5","4","6","4","3","1","6","2","5",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",3,0,2,0,2230,TRUE,"2","1","3","5","6","4","2","1","4","5","6","3",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",1,4,2,0,3191,FALSE,"5","6","4","2","3","1","3","5","4","6","2","1",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",2,4,5,1,2668,TRUE,"2","3","5","6","1","4","2","3","4","5","1","6",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",2,5,5,0,2621,FALSE,"2","3","4","6","5","1","3","1","2","4","6","5",TRUE,"baboons",NA,NA
"ARIELLE","losange",0,3,4,1,2699,FALSE,"2","5","6","3","1","4","5","3","2","6","1","4",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",0,1,3,0,1082,FALSE,"3","5","6","2","4","1","3","6","1","4","5","2",TRUE,"baboons",NA,NA
"ARIELLE","random",0,3,4,1,1070,FALSE,"2","4","6","1","3","5","1","3","6","2","5","4",TRUE,"baboons",NA,NA
"ARIELLE","square",3,4,2,0,1199,TRUE,"6","1","2","4","3","5","5","3","6","2","4","1",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",0,0,6,0,4699,FALSE,"2","3","4","5","1","6","3","6","5","2","4","1",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",1,1,2,1,2832,FALSE,"3","5","1","6","2","4","2","3","6","5","1","4",TRUE,"baboons",NA,NA
"ARIELLE","square",1,4,5,1,1309,TRUE,"1","4","6","3","2","5","2","6","1","3","5","4",TRUE,"baboons",NA,NA
"ARIELLE","hinge",3,5,5,0,2051,TRUE,"4","2","3","5","1","6","1","2","3","5","6","4",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",0,3,1,0,2527,TRUE,"1","6","3","2","5","4","5","3","6","1","4","2",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",0,3,5,0,4578,TRUE,"4","1","3","5","6","2","1","6","4","5","3","2",TRUE,"baboons",NA,NA
"ARIELLE","hinge",0,1,2,1,3219,TRUE,"3","1","6","4","2","5","2","6","3","4","1","5",TRUE,"baboons",NA,NA
"ARIELLE","losange",3,2,2,0,1797,FALSE,"5","1","3","2","6","4","1","6","3","2","5","4",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",2,4,2,0,2988,TRUE,"1","6","4","3","5","2","5","4","6","1","3","2",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",1,0,5,0,1961,TRUE,"5","2","1","6","3","4","1","5","4","2","6","3",TRUE,"baboons",NA,NA
"ARIELLE","square",0,2,1,0,1668,FALSE,"6","1","3","4","2","5","6","5","4","1","2","3",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",2,2,1,0,4398,FALSE,"3","5","2","6","1","4","3","4","2","6","1","5",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",0,5,1,0,3930,FALSE,"3","4","5","1","2","6","4","5","6","1","2","3",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",2,2,6,0,2730,FALSE,"6","5","4","2","3","1","2","6","4","3","1","5",TRUE,"baboons",NA,NA
"ARIELLE","losange",2,2,4,0,2281,TRUE,"2","3","1","6","4","5","2","1","5","4","3","6",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",1,5,6,1,1750,FALSE,"5","2","4","6","1","3","5","1","6","2","3","4",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",2,1,6,0,1621,FALSE,"3","4","6","5","1","2","4","3","6","1","2","5",TRUE,"baboons",NA,NA
"ARIELLE","kite",0,2,5,0,3582,FALSE,"6","4","5","2","1","3","4","2","3","1","5","6",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",1,1,2,1,1699,TRUE,"2","6","3","5","4","1","4","3","6","2","5","1",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",2,2,6,0,1043,TRUE,"4","3","6","5","2","1","2","6","3","4","5","1",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",3,1,4,0,1430,FALSE,"1","2","6","5","3","4","2","6","5","3","4","1",TRUE,"baboons",NA,NA
"ARIELLE","losange",1,1,2,1,1422,TRUE,"5","1","6","3","2","4","5","4","1","3","6","2",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",3,5,1,0,1559,TRUE,"6","5","1","2","3","4","2","5","1","6","4","3",TRUE,"baboons",NA,NA
"ARIELLE","kite",2,4,5,1,2566,FALSE,"2","3","4","1","5","6","6","3","5","1","4","2",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",2,1,5,0,3078,FALSE,"4","2","1","3","6","5","4","3","2","6","5","1",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",2,4,5,1,2477,TRUE,"1","3","4","5","6","2","2","4","6","5","3","1",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",0,5,2,0,2891,FALSE,"2","6","4","1","3","5","5","1","4","3","6","2",TRUE,"baboons",NA,NA
"ARIELLE","kite",1,3,6,0,1340,FALSE,"3","4","5","2","6","1","1","5","4","3","6","2",TRUE,"baboons",NA,NA
"ARIELLE","kite",3,1,2,1,1219,FALSE,"6","1","4","2","5","3","6","5","2","1","3","4",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",0,2,4,0,3258,TRUE,"6","4","2","1","3","5","5","2","3","1","4","6",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",3,3,6,0,4250,FALSE,"4","6","5","2","1","3","4","6","5","2","3","1",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",1,5,2,0,1930,TRUE,"4","2","5","3","1","6","1","6","5","2","3","4",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",3,0,1,1,3129,TRUE,"1","5","4","6","2","3","5","3","6","4","2","1",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",2,0,1,1,3809,FALSE,"5","3","4","2","6","1","6","5","2","1","3","4",TRUE,"baboons",NA,NA
"ARIELLE","kite",1,1,1,0,2770,TRUE,"4","1","6","3","5","2","6","1","4","3","2","5",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",1,3,4,1,3188,TRUE,"2","3","1","4","6","5","4","1","5","2","6","3",TRUE,"baboons",NA,NA
"ARIELLE","losange",1,2,1,0,3562,FALSE,"3","6","1","4","5","2","6","1","5","2","4","3",TRUE,"baboons",NA,NA
"ARIELLE","losange",3,4,6,0,1953,FALSE,"4","3","2","1","6","5","1","5","3","6","4","2",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",3,2,5,0,1980,FALSE,"3","2","1","5","6","4","2","3","4","6","5","1",TRUE,"baboons",NA,NA
"ARIELLE","hinge",0,3,2,0,2148,FALSE,"6","1","4","5","2","3","5","1","4","3","6","2",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",0,3,4,1,2180,FALSE,"4","6","5","3","2","1","3","2","6","5","1","4",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",1,4,6,0,922,FALSE,"4","3","6","2","5","1","3","4","6","2","5","1",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",0,3,2,0,2398,FALSE,"5","2","3","4","1","6","5","3","1","2","4","6",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",0,5,4,0,2230,FALSE,"6","5","2","1","3","4","1","3","4","5","2","6",TRUE,"baboons",NA,NA
"ARIELLE","losange",3,0,1,1,3910,TRUE,"3","6","5","1","2","4","6","1","2","4","5","3",TRUE,"baboons",NA,NA
"ARIELLE","random",2,4,5,1,1562,FALSE,"3","2","5","6","1","4","4","3","6","5","2","1",TRUE,"baboons",NA,NA
"ARIELLE","square",2,0,5,0,1168,FALSE,"6","1","2","3","4","5","2","4","1","6","5","3",TRUE,"baboons",NA,NA
"ARIELLE","losange",1,5,4,0,1828,TRUE,"4","3","5","6","1","2","2","5","1","6","4","3",TRUE,"baboons",NA,NA
"ARIELLE","square",2,1,2,1,1809,TRUE,"4","3","2","6","5","1","1","6","2","3","4","5",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",2,0,1,1,4531,TRUE,"6","1","3","2","4","5","6","1","5","4","3","2",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",1,5,3,0,1047,FALSE,"1","5","2","4","3","6","2","5","3","6","1","4",TRUE,"baboons",NA,NA
"ARIELLE","random",1,4,5,1,2750,FALSE,"5","6","4","3","2","1","2","4","1","5","6","3",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",1,5,5,0,1047,FALSE,"5","4","3","6","1","2","5","2","1","6","3","4",TRUE,"baboons",NA,NA
"ARIELLE","square",0,5,2,0,2633,TRUE,"1","6","4","5","3","2","1","3","5","4","2","6",TRUE,"baboons",NA,NA
"ARIELLE","square",1,4,5,1,2449,TRUE,"5","3","1","4","6","2","1","6","2","5","4","3",TRUE,"baboons",NA,NA
"ARIELLE","hinge",2,3,4,1,1770,TRUE,"1","6","3","5","2","4","6","2","5","3","4","1",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",2,3,6,0,2500,TRUE,"1","2","3","5","4","6","5","6","3","2","1","4",TRUE,"baboons",NA,NA
"ARIELLE","losange",0,3,2,0,2109,TRUE,"5","6","4","1","2","3","2","4","1","6","3","5",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",3,2,3,1,1109,FALSE,"5","6","3","1","2","4","3","2","1","5","6","4",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",1,2,3,1,2309,FALSE,"1","3","6","5","2","4","6","1","3","5","2","4",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",3,5,2,0,3012,FALSE,"3","5","1","6","4","2","5","3","2","1","6","4",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",0,1,3,0,1520,TRUE,"5","2","3","1","4","6","5","3","2","4","1","6",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",2,0,5,0,3543,FALSE,"5","3","1","6","2","4","3","2","4","5","1","6",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",0,2,3,1,2688,FALSE,"3","5","4","6","1","2","4","3","6","5","2","1",TRUE,"baboons",NA,NA
"ARIELLE","square",3,0,5,0,3621,FALSE,"4","2","3","5","1","6","4","2","1","5","6","3",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",1,1,1,0,1719,FALSE,"2","3","4","1","5","6","5","3","6","2","1","4",TRUE,"baboons",NA,NA
"ARIELLE","kite",3,2,6,0,1043,TRUE,"2","4","6","1","5","3","2","1","3","5","4","6",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",2,1,2,1,1047,TRUE,"2","4","6","1","5","3","4","1","5","3","2","6",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",1,2,3,1,1090,TRUE,"3","4","5","6","1","2","3","6","4","2","5","1",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",1,3,4,1,4312,TRUE,"4","3","5","6","1","2","6","4","5","2","3","1",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",3,4,5,1,1730,TRUE,"5","3","1","2","6","4","4","6","3","1","5","2",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",0,4,5,1,340,TRUE,"5","1","2","6","3","4","5","1","4","3","2","6",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",0,3,4,1,2391,TRUE,"2","6","4","5","3","1","1","4","6","2","3","5",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",3,1,5,0,852,TRUE,"5","6","2","1","3","4","3","1","4","5","6","2",TRUE,"baboons",NA,NA
"ARIELLE","kite",0,1,5,0,1391,TRUE,"4","3","1","5","2","6","1","3","2","4","6","5",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",3,4,6,0,1090,TRUE,"2","5","4","6","3","1","3","1","6","4","5","2",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",1,1,2,1,2199,TRUE,"3","2","1","6","4","5","3","1","2","6","4","5",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",3,0,1,1,3277,TRUE,"4","2","3","1","6","5","3","2","4","5","1","6",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",1,4,5,1,2172,TRUE,"3","4","2","5","1","6","1","6","4","3","2","5",TRUE,"baboons",NA,NA
"ARIELLE","losange",2,2,4,0,1188,FALSE,"5","6","2","1","3","4","5","2","3","4","6","1",TRUE,"baboons",NA,NA
"ARIELLE","square",0,5,6,1,1301,FALSE,"4","6","3","2","5","1","4","5","2","6","3","1",TRUE,"baboons",NA,NA
"ARIELLE","kite",2,0,2,0,1512,TRUE,"2","5","6","1","4","3","5","3","4","6","1","2",TRUE,"baboons",NA,NA
"ARIELLE","hinge",3,2,6,0,4199,TRUE,"5","4","6","3","2","1","6","1","3","2","5","4",TRUE,"baboons",NA,NA
"ARIELLE","random",2,4,2,0,4156,TRUE,"3","6","4","1","2","5","5","4","2","1","3","6",TRUE,"baboons",NA,NA
"ARIELLE","losange",2,0,5,0,2793,TRUE,"3","2","5","1","6","4","6","5","2","4","1","3",TRUE,"baboons",NA,NA
"ARIELLE","hinge",3,5,6,1,1168,FALSE,"1","3","4","5","6","2","1","6","2","5","4","3",TRUE,"baboons",NA,NA
"ARIELLE","losange",0,5,5,0,1098,FALSE,"3","1","6","4","5","2","5","1","3","6","4","2",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",0,5,3,0,1680,TRUE,"6","5","1","3","2","4","6","4","2","5","1","3",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",2,3,4,1,1500,TRUE,"4","5","6","2","1","3","2","3","6","5","1","4",TRUE,"baboons",NA,NA
"ARIELLE","random",3,5,2,0,3211,TRUE,"2","4","5","6","3","1","3","5","2","1","4","6",TRUE,"baboons",NA,NA
"ARIELLE","square",1,1,4,0,4141,FALSE,"4","2","6","5","1","3","2","5","4","6","3","1",TRUE,"baboons",NA,NA
"ARIELLE","hinge",1,1,2,1,1328,FALSE,"2","6","4","5","1","3","1","2","3","4","5","6",TRUE,"baboons",NA,NA
"ARIELLE","square",3,1,2,1,1871,TRUE,"4","3","1","5","6","2","1","4","5","6","3","2",TRUE,"baboons",NA,NA
"ARIELLE","random",0,2,3,1,1316,TRUE,"4","1","5","2","6","3","4","1","6","5","2","3",TRUE,"baboons",NA,NA
"ARIELLE","hinge",0,2,5,0,3141,TRUE,"2","6","3","5","1","4","4","5","1","3","6","2",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",0,1,3,0,1250,TRUE,"5","6","1","4","2","3","5","2","4","1","3","6",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",3,0,1,1,2988,FALSE,"2","6","3","1","4","5","2","6","1","4","3","5",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",0,0,2,0,2363,FALSE,"5","2","6","1","4","3","6","4","2","5","1","3",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",2,2,6,0,2840,FALSE,"5","1","2","6","4","3","4","3","1","6","2","5",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",2,0,1,1,1547,TRUE,"5","6","3","2","4","1","6","1","4","2","3","5",TRUE,"baboons",NA,NA
"ARIELLE","hinge",2,5,5,0,4070,FALSE,"2","6","1","4","5","3","2","4","6","3","5","1",TRUE,"baboons",NA,NA
"ARIELLE","random",3,1,4,0,1789,FALSE,"3","4","2","6","1","5","3","1","2","6","4","5",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",2,2,2,0,1562,FALSE,"1","2","5","3","4","6","6","4","1","3","5","2",TRUE,"baboons",NA,NA
"ARIELLE","kite",0,3,5,0,3250,FALSE,"4","1","5","2","6","3","3","6","2","4","5","1",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",1,3,5,0,3812,FALSE,"6","4","5","2","1","3","4","6","1","3","2","5",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",2,4,4,0,4609,FALSE,"6","2","4","5","1","3","3","6","2","4","1","5",TRUE,"baboons",NA,NA
"ARIELLE","random",0,2,5,0,2066,FALSE,"2","4","6","3","1","5","3","4","1","5","2","6",TRUE,"baboons",NA,NA
"ARIELLE","random",1,4,6,0,1598,TRUE,"2","5","1","3","4","6","6","2","5","3","4","1",TRUE,"baboons",NA,NA
"ARIELLE","hinge",1,0,5,0,1559,TRUE,"6","4","2","3","5","1","2","4","6","5","1","3",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",3,0,1,1,2801,TRUE,"1","6","3","5","4","2","3","2","5","1","6","4",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",3,4,1,0,3301,FALSE,"2","4","1","6","3","5","4","1","5","3","2","6",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",0,4,5,1,2922,FALSE,"1","4","6","3","2","5","4","5","1","3","6","2",TRUE,"baboons",NA,NA
"ARIELLE","random",1,5,5,0,1289,TRUE,"4","1","3","2","6","5","2","6","5","1","4","3",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",3,1,2,1,2910,TRUE,"2","5","4","1","3","6","6","4","1","5","2","3",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",0,2,3,1,2609,FALSE,"5","3","1","2","4","6","6","4","5","2","3","1",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",2,4,5,1,672,TRUE,"2","5","4","3","1","6","6","3","5","1","2","4",TRUE,"baboons",NA,NA
"ARIELLE","kite",0,1,5,0,2082,TRUE,"4","1","2","5","6","3","3","1","4","2","5","6",TRUE,"baboons",NA,NA
"ARIELLE","hinge",2,2,3,1,1750,FALSE,"3","1","6","5","4","2","3","2","4","5","6","1",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",0,2,3,1,2031,FALSE,"3","4","1","6","2","5","2","6","3","1","5","4",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",0,4,5,1,2012,TRUE,"3","5","4","6","1","2","6","2","4","3","1","5",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",2,2,3,1,2082,FALSE,"4","2","6","1","3","5","3","6","2","5","4","1",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",3,0,4,0,4652,FALSE,"3","1","4","5","2","6","1","4","2","3","5","6",TRUE,"baboons",NA,NA
"ARIELLE","random",1,3,4,1,2590,FALSE,"5","6","2","1","4","3","2","1","3","5","6","4",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",0,0,4,0,2191,TRUE,"3","4","2","1","5","6","3","4","5","6","2","1",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",0,5,4,0,3312,FALSE,"3","1","5","4","2","6","5","6","4","1","2","3",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",2,0,1,1,1609,TRUE,"6","5","3","2","4","1","6","2","5","3","1","4",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",1,4,5,1,3168,FALSE,"5","2","1","3","6","4","5","4","6","3","1","2",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",2,1,4,0,1191,FALSE,"5","3","6","1","4","2","5","2","4","6","1","3",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",3,1,2,1,1828,FALSE,"4","2","1","5","3","6","6","1","3","5","4","2",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",2,2,3,1,2320,TRUE,"5","1","6","2","3","4","1","2","3","6","4","5",TRUE,"baboons",NA,NA
"ARIELLE","rectangle",3,0,3,0,1750,TRUE,"2","3","6","5","1","4","5","2","1","6","3","4",TRUE,"baboons",NA,NA
"ARIELLE","hinge",0,2,6,0,1750,FALSE,"4","3","6","2","5","1","4","6","1","2","3","5",TRUE,"baboons",NA,NA
"ARIELLE","hinge",1,0,2,0,3738,TRUE,"3","2","4","1","5","6","3","2","5","4","6","1",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",0,3,2,0,1340,TRUE,"6","2","4","1","5","3","1","5","6","2","4","3",TRUE,"baboons",NA,NA
"ARIELLE","random",3,1,5,0,1758,TRUE,"5","6","2","3","1","4","4","3","5","1","6","2",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",3,1,4,0,2801,TRUE,"5","4","2","6","3","1","4","2","6","5","1","3",TRUE,"baboons",NA,NA
"ARIELLE","parallelogram",2,3,2,0,2672,FALSE,"1","2","3","6","4","5","2","6","4","1","3","5",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",1,1,6,0,1270,FALSE,"4","2","3","6","5","1","2","5","4","1","6","3",TRUE,"baboons",NA,NA
"ARIELLE","kite",1,0,1,1,1281,TRUE,"1","2","4","3","5","6","3","6","1","2","5","4",TRUE,"baboons",NA,NA
"ARIELLE","rightKite",1,1,2,1,2750,TRUE,"1","3","2","4","5","6","6","4","3","5","2","1",TRUE,"baboons",NA,NA
"ARIELLE","kite",0,0,1,1,2230,FALSE,"4","2","6","3","5","1","6","2","5","3","1","4",TRUE,"baboons",NA,NA
"ARIELLE","losange",1,0,2,0,1461,FALSE,"1","4","2","3","6","5","4","6","2","1","3","5",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",1,5,6,1,1281,FALSE,"6","2","3","1","4","5","2","5","4","1","3","6",TRUE,"baboons",NA,NA
"ARIELLE","losange",1,1,5,0,918,TRUE,"4","5","2","1","6","3","3","2","4","1","6","5",TRUE,"baboons",NA,NA
"ARIELLE","square",2,5,5,0,3621,FALSE,"6","2","5","3","4","1","6","2","5","1","3","4",TRUE,"baboons",NA,NA
"ARIELLE","hinge",3,4,6,0,2168,TRUE,"5","2","6","4","1","3","4","5","3","6","2","1",TRUE,"baboons",NA,NA
"ARIELLE","square",0,4,3,0,1762,TRUE,"2","6","1","3","5","4","5","4","2","6","3","1",TRUE,"baboons",NA,NA
"ARIELLE","trapezoid",1,5,4,0,2891,TRUE,"3","5","2","6","4","1","2","1","3","4","6","5",TRUE,"baboons",NA,NA
"ARIELLE","losange",0,0,6,0,3941,FALSE,"6","3","5","2","4","1","5","3","2","1","4","6",TRUE,"baboons",NA,NA
"ARIELLE","isoTrapezoid",2,4,5,1,699,TRUE,"6","3","4","2","1","5","1","4","5","2","6","3",TRUE,"baboons",NA,NA
"ARIELLE","kite",1,3,4,1,3000,FALSE,"2","4","1","5","6","3","4","2","6","5","3","1",TRUE,"baboons",NA,NA
"ARIELLE","rustedHinge",2,5,3,0,3340,FALSE,"5","3","6","4","2","1","5","2","4","3","1","6",TRUE,"baboons",NA,NA
